,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"Cluster 2633Rv0449c, Rv0449c, COG2907: Amine oxidase, flavin-containing_2",-4.022645641213433,,-7.873544932321605,,,-7.830370230112674,,,,-3.7730815084081524,,-1.8181571030667412,-11.521835762256515,,,,-14.460211689139207,-10.887925362240116,,,-2.6216474662599003,-4.855839911301883,,-18.515998622332912,-7.726008922522103,,,-4.910679508267336,,-1.071205141862422,,,-0.6513497087331541,,,-4.418540575777697,,-7.35010239047282,,,,,-2.3687939400031537,,,-5.075769058317813,-3.166879758532426,,,-11.008956978328325,,-3.014292976969287,,,-11.865192009726048,-5.376264753614954,-4.333793093842857,,,-1.9172803623698944,,-8.147009870437333,0.0,,,-1.3683658442687265,-7.237824832683568,-8.29290678764788,-9.20412776258828,,,,,-6.220583256987429,,,-4.81441918771219,,-10.566426192293475,0.0,,,-5.244023803246528,-12.409036451915071,,0.0,,,,1.7394944602865483,,,-4.405108014275653,-2.8231672295624453,,,,,,-6.182918741485909,,,,-6.874598423974312,,-0.6208926365868646,,,-1.0365422153223094,-8.70410773294224,,,,,-7.917984364431976,-0.924178746984083,,-2.421445979017556,,,,-0.541175981178915,,,,-2.7775122904252347,,-3.6599552181052664,,,,-9.786782298506282,,,-2.158666839359964,,-2.401795355029578,,,,,,,-4.1294698791510625,,,-9.972070873631049,-3.338620699502015,,,,,-5.464068041147535,,0.0,,,,,-5.448126658020629,,-6.140942120855456,-4.966564008739217,,,,,,-0.994809645680697,,,,-4.3993320436573935,-12.495400350057356,,-3.6659692380730013,,,,-3.3558831490074486,,,-8.855317127788819,,,0.0,-15.076221140129942,,-11.076540843127239,,,-6.729634775070716,,,-6.036662377763313,,,,,
"Cluster 4389Rv0427c, xthA, Exodeoxyribonuclease III (EC 3.1.11.2)_2",,,,,,,,,,,,,,,3.572659335575146,,8.23574459709031,12.076191081603726,,6.654370885020099,,,,5.233015893387852,,,,,6.374499679914257,,,8.075081134734226,,,,,,,4.783994518459922,,7.477537891013936,23.884628970531068,7.878172029718636,,,,6.207692050670291,,2.4159318670979095,,,3.5427266492829066,,,,,,,,,,,,,,,,1.0049060591934604,,,,2.2788215862355425,,6.83703221450272,,5.977590973816319,,7.082048068708916,2.1072370796350723,,,2.924931646970947,8.45811935975071,,,,,,,,,,,1.9760499885671132,11.173091640814137,2.9838656368703127,,,,,,,,,4.455821735262788,,,,,0.0,,,,,,,,-2.7651088372678867,,4.514691039089428,6.846513098116404,,6.629787242911969,,,,,,,0.0,,3.6728141630070192,,,,,7.399984213770895,,,,,,,1.830463716731923,,3.965638565962996,,,,4.243299005631421,,,,6.30033161891504,,6.364734826734671,,,,5.276691441617709,13.458270684551763,,,,,2.977903152556201,,6.7804455064720575,,,,,,,14.739512782708807,,,,10.350201191797929,,8.815385769977116,,,,6.158113053262138,0.0,,,,8.897132088967604,,,14.142116632725443,,,,,,,
"Cluster 1206Rv2721c, Rv2721c, POSSIBLE CONSERVED TRANSMEMBRANE ALANINE AND GLYCINE RICH PROTEIN_2",2.9811241774201944,,,,,,,,,7.2998484567529065,,,,3.5071239633216442,1.8701957119402646,7.718276170247462,,7.071087772916231,,,2.7324818252782808,,,,,,,,14.333184398036115,,0.703139220829329,,,,,,4.223378913809237,6.9233299956046,,,,,,,,,,,,,,5.158233726953377,,4.321074027034787,5.736641322359065,2.6070442463696177,,,,,,,1.2421270075897877,8.461443871453795,,,6.90296417366358,,,,,6.755125899732408,,,,,,,5.452006000250111,,,2.532387524332477,,6.49047391704653,,,,,,,,,,,3.206648401785715,0.0,,,7.0188351552944805,,,,,3.7591373223420144,,7.413776314934258,,4.262623004519845,4.495170342002474,,,,,5.190453487929099,,3.9501286615579962,,,0.0,,7.997397128682118,,,,3.0399251245361945,,,,,,6.302848224330844,,,,,4.2310421354333405,,,,,3.9209227079784603,3.8211200113934387,0.08383030100779987,,,,9.897345993240597,,,2.0306602327755288,,4.017235686316168,,,8.176180902365676,,,1.9962112932395104,,,,4.45432540049366,10.527137776643848,3.6476366745600917,4.2092905170012465,,4.834413073337287,,,,,,,6.490831860677886,3.1032203266938536,6.6751440074181945,,2.822943861273851,2.448216265055511,9.724521387648192,,4.346090006188995,5.9487744911349925,,,,,10.119077216275205,,,,6.931224219698703,,0.2619692103971638,,,,,4.568738854366608,
"Cluster 4980Rv1591, Rv1591, Putative transmembrane protein_6",,,-16.223058116573398,,,,,,,-1.3741039098485182,,,,,,-9.917984503859104,,-17.8405519601382,-4.155986231994008,,,,,-4.032430463166217,-2.839781724427129,-1.0840710427800928,,-9.359105012483974,-3.3346234112709996,,-3.09925045452748,,,,,,,,,,-2.6931532057030525,,,,,,,,,,-6.774119535576768,,,,-6.177762187207808,,,,,-4.8071535279210975,,,-6.068542899174634,,,,,,,,,,,,,,,,,,,,,-4.42420927676847,,,-10.917820373660387,-3.4473224466447823,,,,,,,,,,,-8.216085347386763,,,,,,,,,-9.77520376012715,,,,,,,,,,-3.5420123411976423,-6.647002214834224,,-8.183614773031838,,,,-5.9590622034981084,,,,,,,-12.217659950784718,-3.174237429476962,,,,-11.77774724251091,-0.8410058989339082,,,,,-9.187106692330513,,,,,,,,,,,,,-10.784447089616362,-14.192285223898649,,,,,,,,,-11.453126421403287,,,,-6.576089704542199,,,,-6.173755393711294,-1.4222808566493963,,,,,,-7.34150034620883,-7.572006308605519,,,,,-13.952602703482869,,,,,,-16.386713863755773,,,,,,,
"Cluster 4056Rv0819, mshD, Acetyl-CoA:Cys-GlcN-Ins acetyltransferase, mycothiol synthase MshD (EC 2.3.1.189)_2",,,10.322888246104352,,,,,,0.5164382113943558,,,,,,,,,17.3248763652182,,4.229478449209764,0.0,,5.658794622007704,,13.705722855462156,0.0,,,,,,5.675200111160367,,,,4.903536867624015,,,,,,,,,15.560233138318223,,,5.271678709033583,,,,,1.5337300038458965,,,,,,0.0,,3.157092892240018,,2.353444583254904,,,0.0,,,-2.0968897953467183,6.531400848531787,,9.604826608865134,,,,,,8.35886436552018,,,2.888095604726294,,,5.6584128897276145,,,2.6186894951593684,,,,0.0,,,3.971448105186773,,,-1.4632476203776386,,6.160077882795221,,,,5.366710638947982,,,,,8.300619810746683,0.8210042801806186,,0.0,,,4.738358877040577,,2.9995601428646506,,,,,,,,,,,,,,13.309266328686048,-2.5735159363875963,,,,,,7.467106039933086,,,5.976410420422899,4.769207553902824,,,,,-2.100693395809418,17.019076102304762,5.461253911220735,,,,,,,13.681357857379519,,,0.0,,,,,,,1.9486681405139523,,,,,0.0,,13.163571410494,,,,,,,,,,,12.028959636049933,0.0,,,4.06890769705492,1.9380165970325776,,,,5.692632249962729,,,,,1.3974922737050466,,,4.980592506603166
"Cluster 2049Rv0888, Rv0888, putative exported protein_1",,,,,,,,-13.323149884310155,,,,,,,,,,,,,,,,,,,,,,,-8.639519018496962,-15.026955513850986,,-3.993405358039575,,,,,,,,,,,,-8.758503828601281,,-8.956283519424408,,,,,,,,,,,,,,,,,,-8.453149142463648,,,,,,-9.21789725860558,-8.095584158429972,,,,-8.248066139191533,,,-10.763541077082614,,,,,,,,,,,-3.1612864642109284,,,,,-10.693841214838432,-5.195397928131011,,,,,,-6.289490905340485,,,,,,,,,,,-9.304197747610162,,,,-4.790010361870438,,,,,,-12.051716962811627,,,,,,,-8.475328990624492,,,,,,,,-6.016617594477768,,,-2.820100984439633,,-23.291604348539455,,,,,,,,,-8.025824321757883,,,,,-9.596981195489978,,-10.30034226305189,,,,-8.638140795241636,,,,-4.716339542454197,,-9.721394568233226,,,,,,,,,,,,,-10.55374286076688,,,,,,,,,,,,,,,-10.478316645231219,,
"Cluster 3770Rv2982c, gpdA2, Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)_5",3.156054126972782,,4.627333460051936,,-2.9433101933798866,,,,,,11.126620452625534,,,5.807021072903399,3.2463860887532467,,0.5803849299036952,7.410025827171215,,,,,0.0,,-8.426334803570468,,,,,,-4.751027208361214,2.895928977675478,,0.0,2.9110970886773844,,,2.2296218418900686,7.29572603850041,,,4.5850276861024275,,,,,4.374898133444926,,-1.9765838511848481,,,,,1.5188411592346889,,-2.445800915369026,4.559093002759473,,,,,,,,,,,,,-1.5839010016193287,,6.231638721997274,,,,,,,,,,-3.761662480558866,,,,,3.3228445038550705,1.17866161529896,,,1.439023722284969,0.8191168044096351,,4.083591349395956,,-2.9569357875956914,,,0.4372969870431007,7.898449296765335,-1.6084654148659192,,,3.987719743136152,0.0,0.0,4.638266844069803,,-2.9677307191201434,,,,3.548719930319102,,6.409085020485986,,,,-1.7223651144493861,,-2.9338197490374993,,0.0,,,,,1.1348604921188286,-5.3822678351458615,6.728881479580611,-3.898586735358645,0.0,,,,,,,-1.5674556564263329,,,,-1.8023486010926912,,,,,,,-2.7516180014685734,,,,,,,2.3878428058161707,10.032828377803359,,,0.0,,,,,,6.719241458800664,,0.0,,,,,-3.628399674781919,,,,,,0.0,2.784699264975285,-5.68700321281932,1.292492961911002,,,-1.9751193821764934,,,-3.3451688944359814,,,,0.0,,,0.0,,7.542059933782585,-2.003811496553994,
"Cluster 5965Rv3773c, Rv3773c, Transcriptional regulator, ArsR family_1",,,,,,,,,,,,,,,,,,,,,4.671354589593769,,,4.514361161625662,8.430979965331003,,7.472987943633233,,,,,,,,,,,,,,,1.5860812875369186,,,,,,,11.578841474981788,,,,,,,,,,,,2.767924639110062,8.490887122603544,,12.137786688819265,,,,,,,,,,,,13.309032306436782,,,,,,4.08102974355956,,4.694908437146551,,,,2.697762900552636,,,,1.8937153209528363,,,,,5.943166248056698,,,,,,,4.65923947444125,,,,,,,,,4.947724576511316,,,,3.950644982354927,,,,,,,,,2.792936456011202,,,5.867450928253135,,,,,,8.092118169286069,,10.864005096398934,,,,,,,,,,,,,,,,,,18.79096372468498,,,,,,,,16.547346813202836,,,,,,,,,,,9.090863300915215,,,,,,,,,,,8.706008117339206,,,,6.689870365387688,,,,,,,,,,,
"Cluster 6993Rv0880, Rv0880, Transcriptional regulator, MarR family_2",,,,,,0.0,,,,,,,0.0,-2.794258215019572,,-5.637844228768378,,,,,,0.732051006446925,,,,0.0,-4.57094266326141,,0.21325202127129073,,,0.0,0.0,,,,-15.776910972136315,,0.0,-4.858025221627035,-6.524694381264871,,,,-7.862535913300215,,-1.6150358436773158,-5.4889098975441355,,-0.7911319548450109,,,0.0,,,,0.0,0.8447756453853308,,,-0.07072701771846202,0.0,-4.184765332572603,-3.160352483422339,,0.0,,,,,-2.980333704056031,-0.11091199517381867,-2.096619818049488,,,,,,-2.0993779680278997,,,-2.449480994937578,,-9.856146652039602,,,,-5.204747201853811,-0.27354431493574705,-7.407361913011412,0.0,0.0,,,-3.9791259152436327,,-0.5095260658316316,,-3.5510155987849723,,,,-3.4929948459310216,,,0.0,,,,,-5.974494075299567,,,,0.0,-3.0663467519328393,-3.0463936562244855,,-3.1755641284414504,,,,-4.206187815826062,,,0.0,,,,,-2.0252662184100094,-3.4956230547805056,,,,,,,,,,0.0,,,,0.0,-10.864979366697732,-2.453050869104511,-3.4255948760529855,-1.1111668207810457,-5.325124138490152,,-0.31001340232597596,-0.6830669683625465,,,,-6.645009348687259,,0.0,,,,,-3.8257525395908925,-2.1278166452286458,,-0.08250792682356889,,,0.0,,,1.9870490534333147,,-2.2944813503770454,-3.6554144766925774,,,,,0.0,,,,,-0.21626066026275104,,,0.0,,,,,-0.11508114712453166,,-3.038359385176354,-7.234624266257125,,-3.3751407277358902
"Cluster 3178Rv2777c, Rv2777c, FF domain protein_2",,4.028963381172815,3.0407325320491454,,6.0898478219704755,,,,,,,,,0.0,0.0,3.1218920147916496,,,,,-1.451930203085972,,,,,,,7.280632035942279,,0.0,,6.220637525419855,6.495782860510427,2.2268503817768046,,0.5645991021787982,,,,7.288182600509126,,,,,,2.4186474582969346,7.306719651127555,,,,,0.0,,,,,,0.8790029989147399,,,,,,5.156570550289627,,4.800987978286612,0.0,,,,,,,,,8.67032071070548,,,,,4.322561271650674,,,,,,,,,,,,2.8787082651671403,,2.671723486278301,,,,2.6904109074143476,3.1977314254122504,6.90483895006629,1.574162525959989,,0.0,,,,,,6.8885431156137304,,,,,7.0388956465483945,,,,3.043563579198041,,,,,,4.014761857404368,,,,1.7541317241226713,,,,,,,,,,,,,,,,,,,,,,,,2.59127011162723,,,,,,,,,0.0,10.486190121911795,,7.230315745800367,,,,,,,,9.676194556334348,5.150111790919322,,,,2.940601880593742,5.62860967235129,,,,,0.12552379004608816,,4.506442865364136,5.9309036184196025,,,,7.206578633938008,,,,,,,,,
"Cluster 3386Rv3041c, Rv3041c, ABC transporter, ATP-binding protein_4",,-4.399140049620454,-1.377372904823532,,,-3.128186112527911,,,,,,,,,,-7.237594438813534,-3.5727413635711534,,-1.3489857196114903,,,,,,,,0.0,,,,,,,,-1.5426984526262648,,-6.615684972690882,-3.691624142511694,,0.0,,,,,,,,,-3.9263648130360598,,,,,-7.8151117513622825,,,,,,,,,,-6.0854714782307875,,,-0.8183504500399512,,-4.385737344679267,0.0,,-7.235918290109297,,,,,,-3.848315339235273,,,-4.949895835040686,,,-4.484025225357121,,0.0,-10.347813143834035,,-2.5790714266024497,-11.138768033711022,,-6.945251869707404,-13.725289138587854,,0.0,,,,,-3.3962306181945827,,-3.180142194594344,,,,,,,-3.2421022999570814,,,,,,,-1.6152754898892057,-3.0116076241725844,,,,,,,,,,,,,,,,0.0,,,,,-3.004548827915208,,,,-2.1144228148596866,,,,,-4.217917019469965,,,-7.535121646024515,,,,,,,0.0,0.0,,,,,-1.0150505028739432,,-2.271846983733673,,,,-7.939646921119048,,-2.410547383822763,-3.1877338890980087,0.0,-6.099777639310221,,,0.0,,,,,,,,-1.598819829317138,,,,,-6.3984707634790805,,,,,,,,,,
"Cluster 4911Rv2671, ribD, 2,5-diamino-6-ribosylamino-pyrimidinone 5-phosphate reductase (EC 1.1.1.302) homolog_1",,,,14.75132064955163,,,0.0,,3.804324837742991,,,,,,,,1.2261552088084098,,,,6.324854966250374,0.0,,,,,,,1.4028763536908493,,,,-1.267487389483636,,,,,7.358022074773421,,1.3347814644434726,,,,,,5.13037636724549,16.617486244860547,12.104704342721373,,,,,5.086563815843588,,,,,,,,,0.8508126670850844,,0.10452279776723516,,,,,,,,7.662122273077091,,0.0,,14.515609717366615,,,,,,,0.0,,,,,-3.379742410704501,,,,,,-3.700586812286586,,,,,,,,8.43151588801444,,,,,,,0.0,,,,,,23.52286621075504,,,,,0.35278783790001045,,0.9887644501388644,,,,0.0,,,2.7507692114078974,,,,,,,,,5.127964250198262,,,,,2.508143246979372,,,,7.531646288857458,,,,,4.365171984893372,,,10.997115362394872,-3.4678967473794464,,,,,,,,,,,-1.4737543270784423,,3.2392647419720326,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.925838587469599,,
"Cluster 920Rv2823c, Rv2823c, CRISPR-associated protein, Csm1 family_2",,,,,,,-11.959497552561412,,,,,,,,,-4.376387072266872,,,,,,-5.850529034367778,,-8.607684702058414,,,,,,,-1.8952649370134453,,,,,-5.954045584425954,,,,,,,,,-4.493373726256794,,,,,,,,,,,,-1.9770774095279557,,,,,,,,,,-9.3034077063024,,,,,,,,,,,,,,,,,,,,,,,-9.407428676597016,,,,-8.964098572233567,0.0,,-6.03144846575116,-9.415758693192085,,,,,,,,,,,-0.5316965812265473,,,,,,-6.751923784418508,,,,,,,,,,-7.088621551453195,,,,,,,,,,,,,,,,-6.812440197327765,,,,,,,,,,-10.091271150412625,,,,,,,,,,,,-12.776121242005638,-2.3082334846628427,,,,,,,,,,-9.874677354676237,,,,-0.0411924107605639,,-4.257325443555493,,,-5.416217502818339,,,,,0.0,-5.897732874377524,,,,-13.023555782697226,,,,,,,-2.618763629504394
"Cluster 2979Rv0688, Rv0688, Ferredoxin reductase_2",,,,,,,,-11.332838893877968,,,-8.342812426602107,-8.798878612344176,,-10.339539733649323,,,,,,,-5.298221150434334,,,,,,,,,,,,,,,,-1.8118259059156352,,,,,-5.134258245100353,,,,,,,,,-2.663666714252954,-5.110741816592212,,,,,,,,0.0,,,,,-3.292894249347585,,,-5.808446613717019,,-1.9434921458235355,,,-2.7872496538272813,,-7.785837828645077,,,,,,,,,,,,,,,,,,,,,,,-2.186639928809261,,,,,,,,,,,,,,,-8.413942625652858,,-10.278618367287764,,,,,,-6.306221862096499,-3.2013965367944444,,,-2.360668002143993,-5.859252771869444,,,-3.1927547196882813,,,,,,,,,,,,,,-16.589253601628045,,-2.0447591537093412,,,,,,-4.632823340453053,,0.0,,-5.696320288195539,0.0,,,,,,,-20.009810295549418,,,-2.789967104430586,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
"Cluster 5263Rv1151c, Rv1151c, NAD-dependent protein deacetylase of SIR2 family_2",,,,-4.238427145909937,,,,6.762831537959803,,-0.9834816477881452,,5.101469214250029,,,7.076103081848119,,,,,0.0,,,,,,,,9.926777047112617,,,,,,2.0062172203146633,,,,-3.000289301266226,,,,,4.743939250678328,,,,,,,,,0.0,-0.2175434978764592,,,,,,,,,,,,,,-4.082867774797336,,,,,,,-1.2037943019069048,,13.310276456702026,,,,,0.0,,,,,3.187713070458271,,,,,,,6.3763444191293885,,,,-7.018006766090977,,,,,,,,,,,,,,,,,,,,,5.836969663294828,,,,,,5.451599918205337,,,,,,,,,,,,,-4.424982029980534,,,,10.098043315678115,,,,-1.1455371343949845,2.2855221794689715,,,,0.0,,,,8.498401972752724,,,,,8.99179914051214,,,,-4.093142745233948,,,,,,,,,,,,-5.621977205259888,,,,,,,,,,,,,2.272306650750629,,,,-10.302826596682266,-6.431398846786091,,,,,8.645625143034842,,
"Cluster 3865Rv1244, lpqZ, Glycine betaine/L-proline transport substrate-binding protein ProX (TC 3.A.1.12.1)_1",,,,,,,,,,,,1.250179621620055,,5.33611743451546,,,,,,,,,,15.327568273924669,7.814000492928443,,,,,,,,,,,7.309119561232178,,0.0,,,,,,,,,10.975787302363548,,6.056867034508253,5.412335605358031,,-1.2551339773909653,,,,,,,0.0,,6.356491955101395,,,,,,3.4927508254142756,-3.5925172559403675,8.27880179306568,,,,,-2.194435454221982,-3.894140742859244,,,,,,,2.6120620727304646,,,,,,,,,,,0.0,,,,,,,4.213673593344305,,,,,,,,,,,,,,,,4.920026579929937,,,,,,,,,,,,,,,,0.0,,,,,,,,5.897879518441306,,,,,,,,,,,10.613398808599296,,,,-4.771856226921747,,5.720449521225982,12.515543545139574,,,,,,,,2.0844909104153424,,,,,,,,,,,6.78858103991565,,,,,,,,,,,,6.4314217933662325,,,,7.451331431061927,,,0.5773581384462318,,,,
"Cluster 1039Rv1563c, treY, Malto-oligosyltrehalose synthase (EC 5.4.99.15)_1",,,,,,,,,,,,,,,,,8.047896494529137,,,,,,,,,,,,20.620005240750228,,16.550995469004725,,,,,,,,,,,,,,,,,,9.69801031071099,,,,,,,,,,,,,,,,,,19.619521647453496,4.52961214373577,,,,,,13.624715249821875,,,,22.619649230483088,,,,,,,,-0.405481793625027,,,,,7.649811456238467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.267667704451275,,,4.986611456236145,,,,,,,,,11.809722628450043,,,,,10.229793434034633,,,,,,,,,,,0.0,,,,1.4350213804037801,,,,,,,,,,,,,,,,,,,,,,9.213900737020515,,,,,,,,,,,,0.1579404697236444,,,
"Cluster 594Rv0202c, mmpL11, Transmembrane transport protein MmpL11_2",,0.0,,,,,,,,,,,,,,7.681867674973001,,,,,,,,,,,,,7.194173182362691,4.038690901619765,,,6.5611394775825955,,,,,2.3336367906724886,7.299856572903909,,,,,,6.604251802459226,,,,,,,,,3.571058707777177,,7.8523750619578605,,,,5.3129793489648875,,,,,,,,,6.410036590087396,,3.987312425904494,,,,,,,,,5.1872325797280086,8.778165172090484,,,,8.932613806951526,,,,-0.6576057080109299,,,,,,,,,,,,,,,,,,,4.7115314867059706,,,,,,,,,,,,,,,,,,5.151740535288368,,,,,,,,,,,,,,0.0,4.1233718588804855,,,8.951842017223262,,,,,,,6.921980234250525,,,,,,,,,,,,,,,,2.1489997761670354,,,,0.16708291361934813,,6.764970889495431,6.208059632355251,,,,2.5728973633750734,,,,,,5.303301836931612,,,,,,2.954446504800126,9.830956734662305,,,2.6869205089861836,,,,0.0,,
"Cluster 963Rv1900c, lipJ, lignin peroxidase LipJ_7",-11.82708511000797,,,,,,,-4.896243098733084,,,-9.579815193085679,,,-10.759087357501397,,,,,,,,,,,,,,,,,,,,,,,,,-5.014113565699324,,,,,,,,-14.861155825823406,,,,,,,,,,-5.929865710645848,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.487713163809348,,,-5.463301898314217,,-7.709348859642874,,,,,,,,,,,,,,,,,,0.0,,,,,,-6.687826763503027,,,,,,,,,,,,,,,-12.186875682438195,,,,,,,,,,,,,,,-18.787744134363525,,,,,,,,,,,-10.465562205702355,,,,,-6.109361067724763,,,,,,,,,,,,,,,,,,,,,,,,,-2.69099250061032,-9.276311025614328,,,-7.243828429274233,,,,,,,,,,,,
"Cluster 5245Rv2080, lppJ, Lipoprotein LppJ_5",-3.4654537595330352,,,,-3.0669236502145436,,,,,,,0.0,,,,,5.316424759661873,,,,,,-6.107081482739046,0.0,,,,,-4.227282640129899,,,,,,,,-3.8720034466464277,,,2.8377761842903535,,,,,,,,,,,,-1.1606029854582587,-2.455189924431089,,,,,,,,,,,,,,,,-8.311528124317274,-6.284882351752413,,,-13.036682556620994,-8.496470906551242,-7.667622315739095,,,,0.0,-2.385814592023733,,,,,-1.3813882946961773,,,,,,,-5.629707721577545,,,,,-2.2946334028298616,,,,,,-7.466847718322202,,,,,,,,-9.917212846075627,,0.0,,,,,,,-1.9723963026432416,,,,,,,0.0,-3.0608276429669328,,,,,,,,,,,-3.6005926069884873,,,,,0.0,-1.0863008777174321,0.0,,,-0.44151942945838174,1.662369096386005,0.0,,,,,,,,,,,,,,,,,,,,,,,-4.460028528613416,0.8411931782190862,,,,-10.463466521990139,3.452179343140807,,,-6.190693460486628,,,,,,,,,4.933150515350308,,,2.3026933008649566,,,-3.3371347367953255,-4.950053661642936,
"Cluster 4056Rv0819, mshD, Acetyl-CoA:Cys-GlcN-Ins acetyltransferase, mycothiol synthase MshD (EC 2.3.1.189)_1",,,0.0,,,,,,-4.1648872805087995,,,,,,,,,1.1530516578033363,,5.745412956388197,,,0.0,,7.676592069699181,,,,,,,,,,,0.3222329820719616,,,,,,,,,8.011268923159705,,,0.0,,,,,-1.0390095073406005,,,,,,,,2.8160858835753086,,-0.46541099525397556,,,,,,-3.0546867753782676,4.2788527519209225,,-0.1129719190883145,,,,,-4.33854452112787,,,,,,,9.409829375412558,-1.7415974217655292,,,,,,-2.9502220658554004,,,4.425885781068362,,,-0.875265093754696,,-3.9418803029162133,,,,2.8400968350692937,,,,,4.458108330160675,0.0,,-5.861042433681411,,,-0.8752350901505757,,,,,,,,,,,,-4.460961563641847,,,,4.209339838092883,,,,,,,0.0,,,3.795878545230144,0.3234950809436681,,,,,-3.138384085326142,11.091519594269476,0.5017709547559634,,,,,,,4.165333716100324,,-7.351594456433241,-5.9004189176952755,,0.13320282954065332,,,,,,,,,,,,13.211992443712916,,,,,,,,,,,0.3873042193327869,-3.100627975545592,,,6.065246407664431,4.471586379860988,,,,0.0,,,,,0.0,,,
"Cluster 5965Rv3773c, Rv3773c, Transcriptional regulator, ArsR family_5",,,,-0.01900745540523352,-2.2901897454820275,,2.0084984028973034,,-5.592135400138595,,,,,-5.013868327246981,,,,,,,0.0,,-3.728329800373225,,0.0,,0.0,,-11.98707620087268,,-4.8147181723537855,,,,,-2.5944834955981504,,,,,-2.443807660431821,0.0,,,,1.5590244355719238,,,,,,,,,-6.489830765962315,,,,,,-2.40492262771076,2.050535542298621,,2.0543978597873735,,,-1.1002389468639369,-0.6819087688735062,,,-1.9056238897291446,,,,,6.2355272419819014,,-4.037083055647153,,,,0.0,,0.0,,,,,0.0,,-3.582487644510013,4.375697631027941,,,,-1.4062090118466253,0.0,-0.28792327633186354,,-0.7232356121207548,,-2.2322513414601115,,-5.1804950193612385,-2.655057244173391,-1.4652958924652597,,-6.80938071791878,,,,,,-0.15804528749570723,,-2.9700647380357714,-5.633878862929721,,-2.0602761223926205,,,,-2.5874473936818014,,,1.3737217455541675,,,0.5654969541886115,,,-9.7252041973072,,,0.0,,3.6679783067244163,,-0.7626598105667861,-2.1230625871595774,,,,,,,,,0.0,,-3.2662133864613274,,-5.411410845067788,,,-1.3900761933245358,,,-1.2919425362735506,-0.9016993048596771,,,,,,,,,-2.220245355560703,,,,,,,,,,,,,,,,,,,,2.2578996307683457,,2.5286492175711386,,,,,,,,,
"Cluster 3603Rv0062, celA1, Endoglucanase A precursor (EC 3.2.1.4)_3",,,,-0.615141049113197,,,,1.2879644705541655,,,0.0,,,,,,,-1.352732375895296,,,,,,,-3.6325447696622586,,-6.370513701198437,,-11.702196195814265,,,-7.113760205657403,,-1.624527294516118,,,,,-11.288966234450609,,-4.5068340533578555,,,0.0,,,,,,,,,,,,,,,,,-1.7933493348300904,-9.715460463116838,,,,,,,,,-4.922518213540955,,,,,-9.852902347494148,,,,,-6.130318529154342,,-6.442137085412096,,,,,,,-0.3653448737500047,,-3.1646996590008936,,-5.137185356205699,,-3.397863575122796,,,,,,,,,,,,-0.9432863163549599,,,,,,,,,,,,,,,-1.2336994546131643,,,,,,,,,,,,,,-2.2281179507692253,-0.8899987692856903,,,,,,-8.050201958362955,,,,,,,,,,,,,,-7.764521694055701,,-1.7502026485428885,0.0,,,,,,,,,,,,-3.2789291885025653,,,-2.7812743534654985,,,,,,0.0,,-3.7347871003963276,,,,,,,-1.8021837049007352,,,,-3.921394053447015,,,,,
"Cluster 4606Rv0625c, Rv0625c, putative membrane protein_3",,,,-1.2380055133788053,-4.707768641460007,-3.583255856480505,,,,,,,,,,,,,,,,,,,,-2.2318665544106278,-9.101586788602425,,,,,-3.567828084846923,-7.1581705903224355,-9.154195769064255,,,-3.7424914789812025,,,,,-2.202944861693102,-0.35303836271479927,,,,,,-4.847952026642103,-0.173003989990544,-1.964892210247112,,,,0.0,-6.048401591465176,,,,,1.4633226031375954,,,,,,,,,,,,,,-1.165045532177303,,,,,,-5.351615062560685,,,,0.0,,,,,,,,,,,,,,-7.389566039854259,,,,,-5.045953748626934,,,,,3.1951027841831,,-7.201830394361335,,,-6.1953360576017165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-12.198453981940443,,,-5.597843656999671,,,,,,-5.191829391546239,,,-3.858064025723771,,,,,,,,,,,,,,,,,,,,,,,,,,-6.247541997346902,,,,,0.0,,,,-3.6594783292928836,-3.5003114286702757,,
